,lat,long,name,addr,uri,reviews,num_reviews,loc_type,description,price,zone
0,40.7034056,-73.9923495,Museum of Food and Drink MOFAD,"55 Water St 2nd Floor, Brooklyn, NY 11201, USA",https://www.mofad.org/,Rating: 4.2,12301,Culture,museum,price level very cheap,DUMBO/Vinegar Hill
1,40.7038431,-73.9870756,AIR,"155 Plymouth St, Brooklyn, NY 11201, USA",http://www.airgallery.org/,Rating: 4.6,18674,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
2,40.7037479,-73.9878323,Hudson Wilder,"142 Plymouth St, Brooklyn, NY 11201, USA",https://hudsonwilder.com/,Rating: 4.7,14464,Culture,"home goods store, gift shop, art gallery, cafe, store, food",price level very cheap,DUMBO/Vinegar Hill
3,40.69909260000001,-73.9952017,Truman Capotes House,"70 Willow St, Brooklyn, NY 11201, USA",No URL,Rating: 4.4,14012,Culture,"historical landmark, historical place, tourist attraction, museum",price level very cheap,Brooklyn Heights
4,40.7028115,-73.9905931,Higher Pictures,"45 Main St #723, Brooklyn, NY 11201, USA",http://www.higherpicturesgeneration.com/,Rating: 4.2,5412,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
5,40.702399799999995,-73.9810057,Gallery Gaia,"79 Hudson Ave, Brooklyn, NY 11201, USA",https://artindumbo.com/gallery/gallery-gaia/,Rating: 5,15755,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
6,40.7028059,-73.9843246,AMR Art DUMBO,"53 Bridge St #706, Brooklyn, NY 11201, USA",https://www.amrartdumbo.com/,Rating: 5,16567,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
7,40.7028597,-73.98642339999999,The MoDE  The Museum of Digital Experiences,"65 Jay St, Brooklyn, NY 11201, USA",No URL,Rating: 3.9,19440,Culture,museum,price level very cheap,DUMBO/Vinegar Hill
8,40.7028059,-73.9843246,CREATIVEBLOCH STUDIO  GALLERY,"53 Bridge St #412, Brooklyn, NY 11201, USA",http://www.creativebloch.com/,Rating: 5,9295,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
9,40.7036616,-73.98515080000001,Cierra Britton Gallery,"202b Plymouth St, Brooklyn, NY 11201, USA",https://cierrabritton.com/,Rating: 5,9346,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
10,40.6983378,-73.9736053,Building 92,"63 Flushing Ave, Brooklyn, NY 11205, USA",http://bldg92.org/,Rating: 4.5,7015,Culture,"tourist attraction, museum",price level very cheap,Brooklyn Navy Yard
11,40.6975344,-73.97096359999999,Head Hi,"146 Flushing Ave, Brooklyn, NY 11205, USA",http://www.headhi.net/,Rating: 4.4,7044,Culture,"coffee shop, art gallery, cafe, gift shop, book store, food store, store, food",price level very cheap,Fort Greene
12,40.6975123,-73.9755468,Black Brick Project,"17 N Oxford St, Brooklyn, NY 11205, USA",http://www.blackbrickproject.com/,Rating: 5,9413,Culture,art gallery,price level very cheap,Fort Greene
13,40.6985551,-73.9712029,Posterfix Corp,"141 Flushing Ave, Brooklyn, NY 11205, USA",http://www.posterfix.com/,Rating: 4.6,1374,Culture,"art gallery, store",price level very cheap,Brooklyn Navy Yard
14,40.6980922,-73.9710207,Uncool Gallery,"141 Flushing Ave AKA Building 77, 1324A, Brooklyn, NY 11205, USA",https://uncoolgallery.com/,Rating: 5,14498,Culture,art gallery,price level very cheap,Brooklyn Navy Yard
15,40.6970543,-73.9649419,Kunstraum LLC,"20 Grand Ave Loft 509, Brooklyn, NY 11205, USA",http://www.kunstraumllc.com/,Rating: 4.8,7266,Culture,"art studio, art gallery",price level very cheap,Brooklyn Navy Yard
16,40.6963893,-73.9672626,Arty Goodness,"77 Washington Ave, Brooklyn, NY 11205, USA",https://artygoodness.com/,Rating: 5,17079,Culture,art gallery,price level very cheap,Brooklyn Navy Yard
17,40.696798,-73.968846,The Womens Darkroom  Gallery,"36 Waverly Ave #403, Brooklyn, NY 11205, USA",https://www.thewomensdarkroom.com/,Rating: 5,9298,Culture,art gallery,price level very cheap,Brooklyn Navy Yard
18,40.6970543,-73.9649419,Fort Makers,"20 Grand Ave, Brooklyn, NY 11205, USA",http://fortmakers.com/,Rating: 5,393,Culture,art gallery,price level very cheap,Brooklyn Navy Yard
19,40.6975275,-73.96121099999999,Taaffe Gallery,"50 Taaffe Pl, Brooklyn, NY 11205, USA",No URL,Rating: 5,17637,Culture,art gallery,price level very cheap,Clinton Hill
20,40.6974469,-73.9589178,Shtetl Art Gallery,"56 Franklin Ave, Brooklyn, NY 11205, USA",https://www.shtetlartgallery.com/,Rating: 5,15949,Culture,art gallery,price level very cheap,Bedford
21,40.6996642,-73.94975749999999,The Bishop,"630 Flushing Ave, Brooklyn, NY 11206, USA",http://thebishopgallery.com/,Rating: 4.7,16914,Culture,art gallery,price level very cheap,Bedford
22,40.6998241,-73.94809819999999,Re Art Show,"630 Flushing Ave, Brooklyn, NY 11206, USA",http://www.reart.show/,Rating: 5,4006,Culture,art gallery,price level very cheap,Bedford
23,40.69961300000001,-73.94792559999999,THE IW GALLERY,"630 Flushing Ave 1st Floor, Brooklyn, NY 11206, USA",https://www.theiwgallery.com/,Rating: 5,11244,Culture,art gallery,price level very cheap,Bedford
24,40.7038464,-73.98699690000001,usagi,"163 Plymouth St, Brooklyn, NY 11201, USA",http://usaginy.com/,Rating: 4.6,503,Culture,"art gallery, cafe, book store, home goods store, store, food",price level very cheap,DUMBO/Vinegar Hill
25,40.7041754,-73.98526749999999,John St Gallery,"70 John St, Brooklyn, NY 11201, USA",http://johnst.nyc/,Rating: 5,14418,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
26,40.7037574,-73.9881497,ZAROLAT,"140 Plymouth St, Brooklyn, NY 11201, USA",https://www.zarolat.com/,Rating: 5,19323,Culture,art gallery,price level very cheap,DUMBO/Vinegar Hill
27,40.7073661,-73.96829420000002,Dreamers Welcome,"475 Kent Ave, Brooklyn, NY 11249, USA",http://www.dreamerswelco.me/,Rating: 5,18112,Culture,museum,price level very cheap,Williamsburg (South Side)
28,40.708526899999995,-73.954162,Soloway,"348 S 4th St #6, Brooklyn, NY 11211, USA",https://solowaygallery.com/,Rating: 5,925,Culture,art gallery,price level very cheap,Williamsburg (South Side)
29,40.705658199999995,-73.9517151,Cooler Gallery,"325 Rutledge St, Brooklyn, NY 11211, USA",http://www.cooler-gallery.com/,Rating: 4.9,8151,Culture,art gallery,price level very cheap,South Williamsburg
30,40.7085316,-73.954181,Aziza Mirzan,"348 S 4th St #1L, Brooklyn, NY 11211, USA",https://www.azizamirzan.com/,No rating,19511,Culture,"art gallery, art studio, store",price level very cheap,Williamsburg (South Side)
31,40.7071395,-73.9474418,ARTpartmentNYC,"63 Montrose Ave, Brooklyn, NY 11206, USA",No URL,No rating,9968,Culture,art gallery,price level very cheap,East Williamsburg
32,40.7045753,-73.94385799999999,ALIUME Art Gallery,"83 Seigel St, Brooklyn, NY 11206, USA",http://www.aliumeart.com/,Rating: 5,11025,Culture,art gallery,price level very cheap,East Williamsburg
33,40.7076691,-73.9457867,Land Back Hub,"104 Meserole St, Brooklyn, NY 11206, USA",http://www.ivcastellanos.com/land-back-hub-1,No rating,19699,Culture,art gallery,price level very cheap,East Williamsburg
34,40.702673,-73.94212,Gallery54,"54 Graham Ave, Brooklyn, NY 11206, USA",No URL,Rating: 4.3,11118,Culture,art gallery,price level very cheap,East Williamsburg
35,40.7076302,-73.9457614,STUDIO,"104 Meserole St, Brooklyn, NY 11206, USA",No URL,No rating,8294,Culture,art gallery,price level very cheap,East Williamsburg
36,40.7147484,-73.99355609999999,Museum at Eldridge Street,"12 Eldridge St, New York, NY 10002, USA",http://www.eldridgestreet.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9203637435846348570,Rating: 4.7,12172,Culture,"tourist attraction, museum",price level very cheap,Lower East Side
37,40.7120518,-73.99516059999999,Matcha 108,"108 Madison St, New York, NY 10002, USA",https://www.instagram.com/matcha_lounge_nyc?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,Rating: 4.7,18398,Culture,"cafe, art gallery, tea house, clothing store, food, store",price level very cheap,Chinatown
38,40.7134703,-73.9922228,Blade Study,"17 Pike St, New York, NY 10002, USA",http://bladestudy.net/,Rating: 5,2387,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
39,40.7163815,-73.9900542,Entrance,"Storefront R, 48 Ludlow St, New York, NY 10002, USA",http://entrance.nyc/,Rating: 4.9,3445,Culture,art gallery,price level very cheap,Lower East Side
40,40.7143641,-73.9916195,EUROPA,"125 Division St, New York, NY 10002, USA",http://europa.nyc/,Rating: 5,7978,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
41,40.7138217,-73.980015,KatesFerri Projects,"561 Grand St, New York, NY 10002, USA",https://www.katesferriprojects.com/,Rating: 4.9,8974,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
42,40.7136656,-73.9877724,Sitting Room Gallery,"195 Henry St, New York, NY 10002, USA",https://www.sittingroomgallery.ai/,Rating: 5,3206,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
43,40.7147772,-73.9839516,Laurel Gitlen,"465 Grand St, New York, NY 10002, USA",http://www.laurelgitlen.com/,Rating: 5,3225,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
44,40.714493399999995,-73.9824854,Concordia Studio,"311 east broadway NADA exhibition space 2nd floor, New York, NY 10002, USA",https://concordiastudio.co/artshow/,Rating: 5,10336,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
45,40.7138465,-73.9802358,THINK1994,"563 Grand St, New York, NY 10002, USA",http://www.thnk1994.com/,Rating: 5,2659,Culture,art gallery,price level very cheap,Two Bridges/Seward Park
46,40.7143355,-73.9611974,Puerh Brooklyn teashop,"174 Grand St, Brooklyn, NY 11211, USA",http://www.puerhbrooklyn.com/,Rating: 4,10792,Culture,"tea house, art gallery, health, store",price level very cheap,Williamsburg (South Side)
47,40.7105986,-73.9635467,Williamsburg Art  Historical Center,"135 Broadway, Brooklyn, NY 11211, USA",http://www.wahcenter.net/,Rating: 4.5,13410,Culture,"tourist attraction, museum, historical place",price level very cheap,Williamsburg (South Side)
48,40.7129157,-73.9620424,Miriam Gallery,"319 Bedford Ave, Brooklyn, NY 11211, USA",http://www.miriamgallery.com/,Rating: 4.9,2599,Culture,"art gallery, book store, store",price level very cheap,Williamsburg (South Side)
49,40.7153706,-73.9631302,Eight of Swords Tattoo,"115 Grand St, Brooklyn, NY 11249, USA",http://www.8ofswords.com/,Rating: 4.7,13366,Culture,"art gallery, body art service, store",price level very cheap,Williamsburg (North Side)
50,40.7105609,-73.9645536,Not Another GALLERY,"Storefront, 109 Broadway, Brooklyn, NY 11249, USA",https://www.notanothergallery.com/,Rating: 5,17701,Culture,art gallery,price level very cheap,Williamsburg (South Side)
51,40.7134273,-73.9549377,Brooklyn Art Haus,"24 Marcy Ave, Brooklyn, NY 11211, USA",http://www.bkarthaus.com/,Rating: 4.9,9378,"Night Club, Bar","performing arts theater, art gallery, event venue, night club, bar",price level very cheap,Williamsburg (North Side)
52,40.7134776,-73.9592514,Choplet Gallery and Ceramic Studio,"238 Grand St, Brooklyn, NY 11211, USA",http://www.choplet.com/,Rating: 4.2,18696,Culture,"art studio, art gallery, store",price level very cheap,Williamsburg (South Side)
53,40.7157342,-73.9560632,SHAG a sexy shop  Sex Toy Store,"108 Roebling St, Brooklyn, NY 11211, USA",http://weloveshag.com/,Rating: 4.7,3086,Culture,"art gallery, gift shop, clothing store, store",price level very cheap,Williamsburg (North Side)
54,40.714014299999995,-73.9594177,Mociun Fine Jewelry  Home,"683 Driggs Ave, Brooklyn, NY 11211, USA",https://mociun.com/,Rating: 4.6,13843,Culture,"art gallery, jewelry store, home goods store, store",price level very cheap,Williamsburg (North Side)
55,40.713907899999995,-73.95580439999999,The City Reliquary Museum,"370 Metropolitan Ave, Brooklyn, NY 11211, USA",http://cityreliquary.org/,Rating: 4.3,6478,Culture,"museum, tourist attraction, event venue",price level very cheap,Williamsburg (North Side)
56,40.716686,-73.946609,CPR  Center for Performance Research,"361 Manhattan Ave, Brooklyn, NY 11211, USA",http://www.cprnyc.org/,Rating: 4.6,10120,Culture,"art gallery, performing arts theater, event venue",price level very cheap,East Williamsburg
57,40.7164948,-73.9454889,BOND Hardware,"144 Jackson St #1D, Brooklyn, NY 11211, USA",http://www.bond-hardware.com/,Rating: 4.8,4509,Culture,"art gallery, body art service, jewelry store, clothing store, store",price level very cheap,East Williamsburg
58,40.712756899999995,-73.9486259,Summertime,"145 Ainslie St, Brooklyn, NY 11211, USA",http://www.summertimegallery.org/,Rating: 4.8,15400,Culture,art gallery,price level very cheap,East Williamsburg
59,40.7113804,-73.9524548,LILOVEVE,"457 Grand St, Brooklyn, NY 11211, USA",http://www.liloveve.com/,Rating: 4.7,3074,Culture,"art gallery, jewelry store, store",price level very cheap,Williamsburg (South Side)
60,40.7111317,-73.953453,Carrie Able Gallery,"409 Keap St, Brooklyn, NY 11211, USA",http://carrieablegallery.com/,Rating: 4.2,13279,Culture,art gallery,price level very cheap,Williamsburg (South Side)
61,40.718818,-73.9900876,Tenement Museum,"103 Orchard St, New York, NY 10002, USA",https://www.tenement.org/,Rating: 4.6,8508,Culture,"tourist attraction, museum",price level very cheap,Lower East Side
62,40.718246,-73.9891093,International Center of Photography Museum,"84 Ludlow St, New York, NY 10002, USA",https://www.icp.org/,Rating: 4.3,449,Culture,"art gallery, museum",price level very cheap,Lower East Side
63,40.7189604,-73.9883548,Sour Mouse,"110 Delancey St, New York, NY 10002, USA",https://www.sourmousenyc.com/,Rating: 4.4,12736,"Night Club, Bar","bar, art gallery, event venue, night club, sports complex, sports activity location",price level very cheap,Lower East Side
64,40.7195864,-73.9892543,PERROTIN NEW YORK,"130 Orchard St, New York, NY 10002, USA",https://www.perrotin.com/,Rating: 4.8,9993,Culture,art gallery,price level very cheap,Lower East Side
65,40.717596799999995,-73.9901648,LAAMS,"74 Orchard St, New York, NY 10002, USA",http://laams.nyc/,Rating: 4.9,310,Culture,"clothing store, art gallery, book store, store",price level very cheap,Lower East Side
66,40.7235418,-73.9771256,Sprout Space,"271 E 7th St, New York, NY 10009, USA",No URL,No rating,2957,Culture,art gallery,price level very cheap,Alphabet City
67,40.7163016,-73.9658585,Haco NYC,"31 Grand St, Brooklyn, NY 11249, USA",https://haconyc.com/,Rating: 4.6,17113,Culture,"art gallery, food store, store, food",price level very cheap,Williamsburg (North Side)
68,40.7170066,-73.9656929,Somos Art House Collective,"240 Kent Ave, Brooklyn, NY 11249, USA",https://www.somosarthouse.com/,Rating: 5,8066,Culture,art gallery,price level very cheap,Williamsburg (North Side)
69,40.71626,-73.965413,Gregory Barsamian,"43 Grand St, Brooklyn, NY 11249, USA",http://gregorybarsamian.com/,Rating: 3.7,7317,Culture,museum,price level very cheap,Williamsburg (North Side)
70,40.7162966,-73.9657505,Holdens,"33 Grand St, Brooklyn, NY 11249, USA",No URL,No rating,11670,Culture,art gallery,price level very cheap,Williamsburg (North Side)
71,40.715804,-73.964086,Heirloom,"81 Grand St, Brooklyn, NY 11249, USA",http://heirloombk.com/,Rating: 4.8,14226,Culture,"art gallery, laundry, home goods store, store",price level very cheap,Williamsburg (North Side)
72,40.7187472,-73.9557975,Pierogi Gallery,"177 N 9th St, Brooklyn, NY 11211, USA",https://www.pierogi2000.com/,Rating: 4.8,6417,Culture,art gallery,price level very cheap,Williamsburg (North Side)
73,40.7163525,-73.9595284,het Labo Music and Art,"139 N 4th St, Brooklyn, NY 11249, USA",https://www.hetlabomusicandart.com/,Rating: 5,3582,Culture,art gallery,price level very cheap,Williamsburg (North Side)
74,40.7228879,-73.9552643,The Boiler,"191 N 14th St, Brooklyn, NY 11249, USA",http://theboiler191.com/,Rating: 4.8,17584,Culture,art gallery,price level very cheap,Greenpoint
75,40.7151376,-73.95321059999999,Okay Space Gallery,"281 N 7th St, Brooklyn, NY 11211, USA",https://www.okayspace.co/,Rating: 4.6,12710,Culture,art gallery,price level very cheap,Williamsburg (North Side)
76,40.7186942,-73.95659169999999,The Hollows,"151 Bedford Ave, Brooklyn, NY 11211, USA",No URL,Rating: 2.3,4444,Culture,art gallery,price level very cheap,Williamsburg (North Side)
77,40.717495199999995,-73.94503379999999,Williamsburg Art Framing,"417 Graham Ave, Brooklyn, NY 11211, USA",https://williamsburgartsframing.com/,Rating: 4.8,14885,Culture,"art gallery, home goods store, store",price level very cheap,East Williamsburg
78,40.7177604,-73.9447094,Snow Gallery,"430 Graham Ave, Brooklyn, NY 11211, USA",http://snowgallerynyc.com/,Rating: 4.7,8545,Culture,art gallery,price level very cheap,East Williamsburg
79,40.7186484,-73.94771659999999,Kehinde Wiley Studio Inc,"99 Richardson St, Brooklyn, NY 11211, USA",https://kehindewiley.com/about/,No rating,18220,Culture,art gallery,price level very cheap,Greenpoint
80,40.727080099999995,-73.9890052,Toy Tokyo,"91 2nd Ave, New York, NY 10003, USA",https://www.toytokyo.com/,Rating: 4.4,14321,Culture,"museum, store",price level moderate,East Village
81,40.7263366,-73.9912901,Gotham Dispensary  Bowery,"3 E 3rd St, New York, NY 10003, USA",https://www.gotham.nyc/?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile-bowery,Rating: 4.8,2028,Culture,"art gallery, clothing store, home goods store, store",price level very cheap,East Village
82,40.7264133,-73.990448,La MaMa Experimental Theatre Club,"66 E 4th St, New York, NY 10003, USA",http://lamama.org/,Rating: 4.7,13123,Culture,"performing arts theater, art gallery, event venue",price level very cheap,East Village
83,40.7223376,-73.9928905,New Museum,"235 Bowery, New York, NY 10002, USA",https://www.newmuseum.org/,Rating: 4.2,10007,Culture,"tourist attraction, museum",price level expensive,Lower East Side
84,40.7246939,-73.99016569999999,Anthology Film Archives,"32 2nd Ave, New York, NY 10003, USA",http://www.anthologyfilmarchives.org/,Rating: 4.6,3549,Culture,"movie theater, tourist attraction, museum",price level very cheap,East Village
85,40.7258393,-73.98348510000001,96 Tears,"110 Avenue A, New York, NY 10009, USA",http://96tearsnyc.com/,Rating: 4.7,15141,"Culture, Bar","bar, museum, restaurant, food",price level very cheap,East Village
86,40.726145599999995,-73.98504609999999,The Brant Foundation,"421 E 6th St, New York, NY 10009, USA",https://www.brantfoundation.org/,Rating: 4.8,8756,Culture,"gift shop, museum, store",price level very cheap,East Village
87,40.7257661,-73.97794619999999,Museum of Reclaimed Urban Space MoRUS,"155 Loisaida Ave, New York, NY 10009, USA",https://www.morusnyc.org/about-morus/about-us/,Rating: 4.8,4945,Culture,"tourist attraction, museum",price level very cheap,Alphabet City
88,40.7225454,-73.9840627,Karma Gallery,"188 E 2nd St, New York, NY 10009, USA",http://karmakarma.org/,Rating: 4.5,11559,Culture,art gallery,price level very cheap,East Village
89,40.7234766,-73.98267059999999,Half Gallery,"235 E 4th St, New York, NY 10009, USA",http://www.halfgallery.com/,Rating: 4.6,16782,Culture,art gallery,price level very cheap,East Village
90,40.7265806,-73.9766532,Grace Exhibition Space for International Performance Art PerformanceArt Immersive,"182 Loisaida Ave, New York, NY 10009, USA",http://www.graceexhibitionspace.org/,Rating: 4.9,1402,Culture,art gallery,price level very cheap,Alphabet City
91,40.7271247,-73.9783427,Dacia Gallery,"621 E 11th St, New York, NY 10009, USA",http://daciagallery.com/,Rating: 4.7,8760,Culture,art gallery,price level very cheap,Alphabet City
92,40.7265641,-73.97871889999999,Piragua Art Space,"367 E 10th St #369, New York, NY 10009, USA",http://www.dasoentertainment.com/,Rating: 5,11452,Culture,"cultural center, art studio, art gallery, store",price level very cheap,Alphabet City
93,40.728775899999995,-73.97691929999999,14BC,"626 E 14th St, New York, NY 10009, USA",http://14bcgallery.org/,Rating: 4,17644,Culture,art gallery,price level very cheap,Alphabet City
94,40.7295818,-73.9595337,myplasticheart,"40 Greenpoint Ave, Brooklyn, NY 11222, USA",https://www.myplasticheart.com/,Rating: 4.6,13711,Culture,"art gallery, store",price level very cheap,Greenpoint
95,40.7280583,-73.9587191,Blackworknyc Private tattoo gallery,"42 West St, Brooklyn, NY 11222, USA",https://blackworknyc.as.me/,Rating: 5,5229,Culture,"art gallery, body art service, store",price level very cheap,Greenpoint
96,40.7284631,-73.9599072,Greenpoint Terminal Gallery,"67 West St #320, Brooklyn, NY 11222, USA",No URL,Rating: 4,18333,Culture,"art gallery, tourist attraction",price level very cheap,Greenpoint
97,40.728604399999995,-73.95937889999999,SUDESTADA,"67 West St Suite 513, Brooklyn, NY 11222, USA",https://lasudestada.com/,Rating: 5,4687,Culture,"art gallery, store",price level very cheap,Greenpoint
98,40.7245954,-73.9488635,Gallery Art,"123 Nassau Ave, Brooklyn, NY 11222, USA",https://galleryartand.square.site/,Rating: 5,12184,Culture,art gallery,price level very cheap,Greenpoint
99,40.7237618,-73.9536507,The Gallery at Dobbin Mews,"50-52 Dobbin St, Brooklyn, NY 11222, USA",http://thegalleryatdobbinmews.com/,No rating,839,Culture,art gallery,price level very cheap,Greenpoint
100,40.7267716,-73.94711579999999,BFD Firehouse Studios,"176 Norman Ave, Brooklyn, NY 11222, USA",No URL,No rating,712,Culture,art gallery,price level very cheap,Greenpoint
101,40.726231,-73.9524912,IFACArts,"735 Manhattan Ave, Brooklyn, NY 11211, USA",https://ifacarts.com/,No rating,2782,Culture,"art gallery, museum",price level very cheap,Greenpoint
102,40.7272413,-73.9452499,Auxiliary Projects,"212 Norman Ave, Brooklyn, NY 11222, USA",http://www.auxiliaryprojects.com/,Rating: 5,12679,Culture,art gallery,price level very cheap,Greenpoint
103,40.7284172,-73.9875484,Swiss Institute,"38 St Marks Pl, New York, NY 10003, USA",http://www.swissinstitute.net/,Rating: 4.4,11554,Culture,museum,price level very cheap,East Village
104,40.728991,-73.989316,Village Works,"12 St Marks Pl, New York, NY 10003, USA",http://villageworksnyc.com/,Rating: 4.4,7066,Culture,"book store, art gallery, store",price level very cheap,East Village
105,40.73496300000001,-73.987732,GoetheInstitut New York,"30 Irving Pl, New York, NY 10003, USA",http://www.goethe.de/newyork?utm_source=google&utm_medium=gmb&utm_campaign=newyork&utm_content=website,Rating: 4.6,8522,Culture,"art gallery, cultural center, library",price level very cheap,Gramercy
106,40.7277567,-73.9867989,KINKA,"63 E 7th St Store East, New York, NY 10003, USA",http://www.kinka.nyc/,Rating: 4.8,10070,Culture,"art gallery, gift shop, grocery store, wholesaler, food store, general contractor, farm, food, store",price level very cheap,East Village
107,40.7290742,-73.98584369999999,Archies Press,"220 E 10th St, New York, NY 10003, USA",http://www.archiespress.com/,Rating: 5,18188,Culture,"art gallery, store",price level very cheap,East Village
108,40.7289216,-73.9782711,ReVision Lounge and Gallery,"219 Avenue B, New York, NY 10009, USA",http://www.revisionlounge.com/,Rating: 4.1,13446,"Night Club, Bar","bar, comedy club, art gallery, night club, event venue, sports club",price level cheap,Alphabet City
109,40.7287361,-73.9809525,Nguyen Wahed,"504 E 12th St, New York, NY 10009, USA",https://nguyenwahed.com/,Rating: 5,13563,Culture,art gallery,price level very cheap,East Village
110,40.729692,-73.9810732,Rabbit Rabbit,"209 Avenue A, New York, NY 10009, USA",No URL,No rating,19912,Culture,art gallery,price level very cheap,East Village
111,40.7355708,-73.9789225,Majestic Tattoo NYC Adal Ray Arts,"360 1st Ave, New York, NY 10010, USA",http://www.majestictattoonyc.com/,Rating: 4.6,10336,Culture,"art gallery, body art service, art studio, store",price level very cheap,Stuy Town/Peter Cooper Village
112,40.7301625,-73.9579347,Subtitled NYC,"113 Franklin St, Brooklyn, NY 11222, USA",https://subtitlednyc.com/,Rating: 5,8644,Culture,art gallery,price level very cheap,Greenpoint
113,40.734079,-73.9575866,Clown Show Prison Books and Fine Objects,"100 Freeman St, Brooklyn, NY 11222, USA",No URL,Rating: 5,17245,Culture,"book store, art gallery, store",price level very cheap,Greenpoint
114,40.7335909,-73.95562029999999,Faurschou New York,"148 Green St, Brooklyn, NY 11222, USA",http://www.faurschou.com/,Rating: 4.8,6539,Culture,museum,price level very cheap,Greenpoint
115,40.7304405,-73.9490763,Brooklyn Art Studios,"276 Greenpoint Ave, Brooklyn, NY 11222, USA",http://brooklynartstudiosnyc.blogspot.com/,Rating: 4.2,10536,Culture,art gallery,price level very cheap,Greenpoint
116,40.729889199999995,-73.9550325,Instytut Pilsudskiego,"138 Greenpoint Ave, Brooklyn, NY 11222, USA",http://www.pilsudski.org/,Rating: 4.9,2111,Culture,"museum, tourist attraction",price level very cheap,Greenpoint
117,40.730262,-73.94893200000001,SENTIENT Furniture  Design Gallery,"276 Greenpoint Ave Building 9 floor 5, Brooklyn, NY 11222, USA",https://sentientfurniture.com/,Rating: 5,19643,Culture,"furniture store, art gallery, home improvement store, home goods store, general contractor, store",price level very cheap,Greenpoint
118,40.7318013,-73.9500055,THE JAVA PROJECT,"252 Java St #100, Brooklyn, NY 11222, USA",http://thejavaproj.com/,Rating: 5,10712,Culture,art gallery,price level very cheap,Greenpoint
119,40.729604599999995,-73.9491315,Acme Crates,"273 Calyer St, Brooklyn, NY 11222, USA",No URL,No rating,16534,Culture,art gallery,price level very cheap,Greenpoint
120,40.7319708,-73.9498002,sentient light,"360 Station, 260 Java St, Brooklyn, NY 11222, USA",http://www.sentientlight.org/,No rating,18950,Culture,"art gallery, store",price level very cheap,Greenpoint
121,40.738096299999995,-73.99374569999999,Center for Jewish History,"15 W 16th St, New York, NY 10011, USA",https://www.cjh.org/visit/plan-your-visit,Rating: 4.6,3166,Culture,museum,price level very cheap,Union Sq
122,40.7376635,-73.98675340000001,The National Arts Club,"15 Gramercy Pk S, New York, NY 10003, USA",http://www.nacnyc.org/,Rating: 4.7,18405,Culture,"art gallery, historical landmark, historical place",price level very cheap,Gramercy
123,40.7385931,-73.9890127,Theodore Roosevelt Birthplace National Historic Site,"28 E 20th St, New York, NY 10003, USA",http://www.nps.gov/thrb,Rating: 4.6,2460,Culture,"historical landmark, tourist attraction, historical place, museum",price level very cheap,Union Sq
124,40.7403982,-73.9921624,THE GALLERY by odo,"17 W 20th St, New York, NY 10011, USA",https://www.odogallery.nyc/,Rating: 4.3,13224,Culture,"japanese restaurant, art gallery, sushi restaurant, restaurant, food",price level moderate,Union Sq
125,40.737088799999995,-73.9946875,Tibet House,"22 W 15th St, New York, NY 10011, USA",https://thus.org/,Rating: 4.8,2429,Culture,"art gallery, tourist attraction, cultural center, library, book store, museum, store",price level very cheap,Union Sq
126,40.7389252,-73.9850039,Mishkin Gallery,"135 E 22nd St, New York, NY 10010, USA",http://mishkingallery.baruch.cuny.edu/,Rating: 4.6,5246,Culture,"art gallery, museum",price level very cheap,Gramercy
127,40.7410272,-73.98507769999999,Swann Auction Galleries,"104 E 25th St Fl 6, New York, NY 10010, USA",http://www.swanngalleries.com/,Rating: 4.1,17231,Culture,"art gallery, book store, home goods store, store",price level very cheap,Gramercy
128,40.7406588,-73.9848854,Solas Studio,"117 E 24th St 2nd floor, New York, NY 10010, USA",http://www.solas.studio/,Rating: 4.8,2390,Culture,"art gallery, store",price level very cheap,Gramercy
129,40.7363202,-73.9852131,Decor Gallery and Framing,"222 3rd Ave, New York, NY 10003, USA",http://www.decorartgalleryny.com/,Rating: 3.8,6888,Culture,"art gallery, store",price level very cheap,Gramercy
130,40.7354451,-73.9740147,Art Boat,"2430 FDR Dr Service Rd East, Brooklyn, NY 11222, USA",http://www.artboatnyc.com/,Rating: 2.1,899,Culture,art gallery,price level very cheap,Kips Bay
131,40.7363432,-73.9522669,The Greenpoint Gallery,"390 McGuinness Blvd, Brooklyn, NY 11222, USA",https://www.thegreenpointgallery.com/,Rating: 4.4,5029,Culture,art gallery,price level very cheap,Greenpoint
